subject_id,session_id,condition_index,condition_name,condition_score,phase,trial_global,trial_in_condition,mini_block,position,motor_id,correct_symbol,correct_consonant,response_symbol,response_source,is_correct,voice_onset_rt_sec,response_confirm_rt_sec,top5_json,timestamp,source_file,condition_type,position_label,learning_trial_index,retention_trial_index,symbol_exposure_index,position_exposure_index,mini_block_calc
1,20260602_183742,2,C6_LowB,1,learning,128,73,9,5,5,이응,ㅇ,이응,top5,1,1.5976658998988569,3.434926986694336,"[[""비읍"", 0.23069134919590542], [""미음"", 0.21839814556186857], [""니은"", 0.1368288229646523], [""기역"", 0.12068621772256022], [""이응"", 0.08778348182617644]]",1780393792.0356655,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,73.0,,9.0,9.0,9.0
1,20260602_183742,2,C6_LowB,1,learning,129,74,9,7,9,디귿,ㄷ,디귿,top1,1,1.7451522999908775,2.897914409637451,"[[""디귿"", 0.21555104683962817], [""비읍"", 0.21339331261415126], [""미음"", 0.14549164051507688], [""기역"", 0.11217212962122114], [""니은"", 0.09164398492348208]]",1780393795.4758468,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,74.0,,9.0,9.0,9.0
1,20260602_183742,2,C6_LowB,1,learning,130,75,9,2,2,니은,ㄴ,니은,top5,1,0.7865361000876874,2.8051111698150635,"[[""이응"", 0.35887366383040226], [""미음"", 0.19035490753596854], [""비읍"", 0.1542344698121664], [""디귿"", 0.08983511940795572], [""니은"", 0.05946628078964297]]",1780393799.08945,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,75.0,,9.0,9.0,9.0
1,20260602_183742,2,C6_LowB,1,retention,131,76,9,9,7,미음,ㅁ,미음,top1,1,2.585645499872044,3.765855312347412,"[[""미음"", 0.6540626859944625], [""니은"", 0.08032896804595648], [""이응"", 0.050872681894300345], [""지읒"", 0.04313080233831279], [""리을"", 0.04272997689506469]]",1780393803.5498672,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,,1.0,,,
1,20260602_183742,2,C6_LowB,1,retention,132,77,9,9,7,미음,ㅁ,미음,top1,1,0.8732763999141753,2.047213077545166,"[[""미음"", 0.2637021197965902], [""이응"", 0.19640155039879828], [""니은"", 0.18239997341973807], [""리을"", 0.12012942365285102], [""비읍"", 0.10673941529308094]]",1780393807.0456786,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,,2.0,,,
1,20260602_183742,2,C6_LowB,1,retention,133,78,9,2,2,니은,ㄴ,니은,top4,1,1.0239500999450684,3.12024998664856,"[[""비읍"", 0.3540151704399787], [""미음"", 0.2666961285457964], [""이응"", 0.10702499903705569], [""니은"", 0.08134020794512646], [""디귿"", 0.07522146469710285]]",1780393811.6707797,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,,3.0,,,
1,20260602_183742,2,C6_LowB,1,retention,134,79,9,5,5,이응,ㅇ,이응,top1,1,0.965377600165084,2.1920034885406494,"[[""이응"", 0.2004899774882715], [""미음"", 0.1978395427037817], [""비읍"", 0.17300733190488443], [""디귿"", 0.11029648576180688], [""니은"", 0.0963898713848151]]",1780393815.7964067,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,,4.0,,,
1,20260602_183742,2,C6_LowB,1,retention,135,80,9,7,9,디귿,ㄷ,디귿,top2,1,1.474208900006488,2.8545339107513428,"[[""비읍"", 0.3946588938380264], [""디귿"", 0.2547865418670341], [""지읒"", 0.11260417856440678], [""미음"", 0.0793307884088396], [""니은"", 0.0458775185918976]]",1780393819.492525,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,,5.0,,,
1,20260602_183742,2,C6_LowB,1,retention,136,81,9,5,5,이응,ㅇ,이응,top1,1,1.7450487001333386,2.9250056743621826,"[[""이응"", 0.5260217520022762], [""미음"", 0.23284537472207337], [""니은"", 0.08115224838133832], [""비읍"", 0.05610067693070832], [""리을"", 0.038152118127809435]]",1780393823.0558157,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,,6.0,,,
1,20260602_183742,2,C6_LowB,1,retention,137,82,10,6,4,기역,ㄱ,기역,top2,1,4.234970899997279,5.545045852661133,"[[""비읍"", 0.4136910099878921], [""기역"", 0.11647540321318658], [""지읒"", 0.11219039243354653], [""시옷"", 0.09664059378697258], [""디귿"", 0.07990240463172198]]",1780393829.440946,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,,7.0,,,
1,20260602_183742,2,C6_LowB,1,retention,138,83,10,3,1,리을,ㄹ,리을,top2,1,1.3241255001630634,2.763505220413208,"[[""미음"", 0.20080000482265392], [""리을"", 0.19632075080375794], [""니은"", 0.17632337298824713], [""디귿"", 0.1653022905476767], [""비읍"", 0.09524551349749937]]",1780393832.9008994,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,,8.0,,,
1,20260602_183742,2,C6_LowB,1,retention,139,84,10,6,4,기역,ㄱ,기역,top2,1,1.4142014000099152,2.6195056438446045,"[[""비읍"", 0.3089955390218064], [""기역"", 0.16179280409478955], [""시옷"", 0.10125404494238359], [""디귿"", 0.1000906078612211], [""지읒"", 0.0989785965899097]]",1780393836.0453572,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,,9.0,,,
1,20260602_183742,2,C6_LowB,1,retention,140,85,10,4,6,지읒,ㅈ,지읒,top1,1,2.344431000063196,3.3624775409698486,"[[""지읒"", 0.6590115512457042], [""비읍"", 0.0954832788384423], [""기역"", 0.05418939147987929], [""미음"", 0.053652428469064664], [""디귿"", 0.04315477411349673]]",1780393840.0588665,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,,10.0,,,
1,20260602_183742,2,C6_LowB,1,retention,141,86,10,1,3,비읍,ㅂ,비읍,top1,1,1.4748197000008076,2.552842617034912,"[[""비읍"", 0.1832756424851433], [""이응"", 0.17647030936135896], [""시옷"", 0.15886410971468437], [""미음"", 0.153010212913625], [""지읒"", 0.10218876136713462]]",1780393843.1868649,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,,11.0,,,
1,20260602_183742,2,C6_LowB,1,retention,142,87,10,7,9,디귿,ㄷ,디귿,top3,1,5.645528299966827,8.2084321975708,"[[""미음"", 0.21671797393353293], [""이응"", 0.21302869213234166], [""디귿"", 0.15471406890574085], [""비읍"", 0.12731559275257143], [""시옷"", 0.09118791118144727]]",1780393852.308867,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,,12.0,,,
1,20260602_183742,2,C6_LowB,1,retention,143,88,10,2,2,니은,ㄴ,니은,top1,1,0.694180800113827,2.005844116210937,"[[""니은"", 0.3261109374597668], [""리을"", 0.18746915218356663], [""미음"", 0.16899310734901435], [""이응"", 0.11617913473160076], [""디귿"", 0.05307610491900602]]",1780393855.114693,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,,13.0,,,
1,20260602_183742,2,C6_LowB,1,retention,144,89,10,1,3,비읍,ㅂ,비읍,top2,1,1.0549340001307428,3.8524765968322754,"[[""기역"", 0.20122173942151986], [""비읍"", 0.19377831938269324], [""시옷"", 0.180527001905858], [""이응"", 0.14179808100251257], [""디귿"", 0.09811359596370701]]",1780393860.2940805,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,,14.0,,,
1,20260602_183742,2,C6_LowB,1,retention,145,90,10,8,8,시옷,ㅅ,시옷,top1,1,3.457814000081271,4.480571031570435,"[[""시옷"", 0.2985492175950375], [""지읒"", 0.1556794644089496], [""비읍"", 0.1391895649248902], [""디귿"", 0.11909435304387674], [""미음"", 0.08464562696821476]]",1780393865.2707837,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,,15.0,,,
1,20260602_183742,2,C6_LowB,1,retention,146,91,11,8,8,시옷,ㅅ,시옷,top1,1,1.0832839999347923,2.0464375019073486,"[[""시옷"", 0.29118274089177454], [""지읒"", 0.21929955319277725], [""비읍"", 0.15081624933003107], [""미음"", 0.08634761821557518], [""이응"", 0.07968219724741604]]",1780393867.8244429,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,,16.0,,,
1,20260602_183742,2,C6_LowB,1,retention,147,92,11,4,6,지읒,ㅈ,지읒,manual,1,3.813963300082833,8.395407438278198,"[[""니은"", 0.1990457880029318], [""디귿"", 0.19833392854749765], [""비읍"", 0.1496022685099488], [""리을"", 0.12207127590843293], [""이응"", 0.09063500510339902]]",1780393876.8672707,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,,17.0,,,
1,20260602_183742,2,C6_LowB,1,retention,148,93,11,3,1,리을,ㄹ,리을,top2,1,1.0254126000218091,2.565448522567749,"[[""이응"", 0.26000466689402424], [""리을"", 0.2565690100247892], [""미음"", 0.22612793060969416], [""니은"", 0.08955432864959029], [""비읍"", 0.08144172236740295]]",1780393880.5255668,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,,18.0,,,
1,20260602_183742,3,C2_KeyboardLike,8,learning,149,1,1,8,8,니은,ㄴ,지읒,top1,0,0.9731445000506938,4.175103187561035,"[[""지읒"", 0.3068543479655872], [""비읍"", 0.16508372932142684], [""디귿"", 0.11353165618228189], [""시옷"", 0.1042436877178283], [""기역"", 0.07431666498275932]]",1780410069.4987175,data\logs\subject_001_20260602_183742.csv,High-schema,P8 elbow-center,1.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,150,2,1,9,7,디귿,ㄷ,비읍,top1,0,1.7445940000470728,2.984137535095215,"[[""비읍"", 0.22728541877880057], [""디귿"", 0.18522953289504537], [""지읒"", 0.16831956033093545], [""미음"", 0.1663727540525053], [""니은"", 0.07255412648974444]]",1780410075.398811,data\logs\subject_001_20260602_183742.csv,High-schema,P9 elbow-right,2.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,151,3,1,3,1,지읒,ㅈ,이응,top2,0,1.8958660999778656,3.328711032867432,"[[""미음"", 0.42740456978803637], [""이응"", 0.2398913984565334], [""비읍"", 0.10766304081620902], [""리을"", 0.0606609998853067], [""니은"", 0.04911868926606395]]",1780410081.321045,data\logs\subject_001_20260602_183742.csv,High-schema,P3 wrist-right,3.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,152,4,1,2,2,이응,ㅇ,이응,top2,1,2.2272622999735177,3.564321517944336,"[[""미음"", 0.26045190556338127], [""이응"", 0.22960429233026983], [""리을"", 0.13678537783121617], [""비읍"", 0.10189854524161952], [""니은"", 0.10125140142760247]]",1780410085.8544269,data\logs\subject_001_20260602_183742.csv,High-schema,P2 wrist-center,4.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,153,5,1,6,4,비읍,ㅂ,리을,top1,0,2.165923799853772,3.371983289718628,"[[""리을"", 0.3659425983986256], [""니은"", 0.20733091569050754], [""미음"", 0.18255524939453774], [""비읍"", 0.05093823983537861], [""이응"", 0.05015271650511088]]",1780410090.11499,data\logs\subject_001_20260602_183742.csv,High-schema,P6 mid-right,5.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,154,6,1,7,9,기역,ㄱ,디귿,top1,0,1.9250797000713649,2.944689989089966,"[[""디귿"", 0.31039062747274704], [""비읍"", 0.22112145923606902], [""미음"", 0.11734264839595863], [""지읒"", 0.1048828824848244], [""니은"", 0.07841076284749994]]",1780410093.8919606,data\logs\subject_001_20260602_183742.csv,High-schema,P7 elbow-left,6.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,155,7,1,4,6,리을,ㄹ,리을,top1,1,1.415517200017348,2.735591173171997,"[[""리을"", 0.2546217874894884], [""미음"", 0.23185622826838687], [""비읍"", 0.11840120863733632], [""니은"", 0.09244973893701651], [""이응"", 0.07949008237425038]]",1780410097.3665097,data\logs\subject_001_20260602_183742.csv,High-schema,P4 mid-left,7.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,156,8,1,5,5,미음,ㅁ,비읍,top4,0,1.8952736998908224,3.8046607971191406,"[[""미음"", 0.29021980139333353], [""니은"", 0.15208222222497042], [""지읒"", 0.14283535774823022], [""비읍"", 0.09162413253113222], [""리을"", 0.08400190070544156]]",1780410101.8999393,data\logs\subject_001_20260602_183742.csv,High-schema,P5 mid-center,8.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,157,9,1,1,3,시옷,ㅅ,미음,top4,0,2.4355478999204934,10.260266304016112,"[[""디귿"", 0.25340780807245145], [""니은"", 0.17197184487389172], [""비읍"", 0.1400474395315166], [""미음"", 0.13964866917053012], [""리을"", 0.10353106034293796]]",1780410113.1893425,data\logs\subject_001_20260602_183742.csv,High-schema,P1 wrist-left,9.0,,1.0,1.0,1.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,158,10,2,2,2,이응,ㅇ,이응,top1,1,2.6482907000463456,3.789231300354004,"[[""이응"", 0.25521305670225763], [""비읍"", 0.18893579596162735], [""미음"", 0.17854763125149192], [""디귿"", 0.09148167009809144], [""지읒"", 0.0848060393805926]]",1780410117.9011316,data\logs\subject_001_20260602_183742.csv,High-schema,P2 wrist-center,10.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,159,11,2,6,4,비읍,ㅂ,비읍,top1,1,3.2192486999556422,4.501504421234131,"[[""비읍"", 0.2777756200812736], [""니은"", 0.16522973184366493], [""지읒"", 0.13951891663987948], [""미음"", 0.1379044374479915], [""디귿"", 0.06980478933393769]]",1780410123.116581,data\logs\subject_001_20260602_183742.csv,High-schema,P6 mid-right,11.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,160,12,2,1,3,시옷,ㅅ,시옷,top1,1,1.7772361000534147,2.9500961303710938,"[[""시옷"", 0.296136933355785], [""지읒"", 0.25489546048819206], [""기역"", 0.14823009877223442], [""비읍"", 0.0916233178410445], [""디귿"", 0.06193522008569996]]",1780410126.7774503,data\logs\subject_001_20260602_183742.csv,High-schema,P1 wrist-left,12.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,161,13,2,8,8,니은,ㄴ,니은,manual,1,1.1752255000174046,5.076047420501709,"[[""미음"", 0.2376649717539749], [""리을"", 0.2170164727092059], [""비읍"", 0.14529890440330268], [""이응"", 0.14422707373090873], [""디귿"", 0.07185682259941523]]",1780410132.498247,data\logs\subject_001_20260602_183742.csv,High-schema,P8 elbow-center,13.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,162,14,2,4,6,리을,ㄹ,리을,top1,1,1.8977838000282643,3.0893497467041016,"[[""리을"", 0.22647309758774556], [""니은"", 0.17203520272762854], [""지읒"", 0.15316909266067094], [""미음"", 0.14224907087759697], [""디귿"", 0.08907975183185117]]",1780410136.6451538,data\logs\subject_001_20260602_183742.csv,High-schema,P4 mid-left,14.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,163,15,2,9,7,디귿,ㄷ,기역,top3,0,1.207785400096327,2.904491662979126,"[[""지읒"", 0.3539545559295663], [""비읍"", 0.23105428396820765], [""기역"", 0.14200813294486575], [""시옷"", 0.06663648684787013], [""미음"", 0.06658045235039171]]",1780410140.0797536,data\logs\subject_001_20260602_183742.csv,High-schema,P9 elbow-right,15.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,164,16,2,5,5,미음,ㅁ,미음,top1,1,2.4082967001013458,3.7872467041015625,"[[""미음"", 0.36788356665617494], [""비읍"", 0.12778778077857272], [""니은"", 0.11219925112182783], [""이응"", 0.09699517549129906], [""지읒"", 0.09452893204312121]]",1780410144.9383888,data\logs\subject_001_20260602_183742.csv,High-schema,P5 mid-center,16.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,165,17,2,3,1,지읒,ㅈ,시옷,top1,0,1.6560166999697683,2.758206367492676,"[[""시옷"", 0.3206074903668093], [""지읒"", 0.15053595107510317], [""비읍"", 0.12802652737237785], [""기역"", 0.09145896345930801], [""미음"", 0.08563693522225974]]",1780410148.5836246,data\logs\subject_001_20260602_183742.csv,High-schema,P3 wrist-right,17.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,166,18,2,7,9,기역,ㄱ,디귿,manual,0,1.144093800103292,4.356478929519653,"[[""비읍"", 0.20912078506208667], [""지읒"", 0.16052881446756231], [""미음"", 0.14453697282590366], [""시옷"", 0.12833714795994497], [""이응"", 0.09297613511272064]]",1780410153.5618842,data\logs\subject_001_20260602_183742.csv,High-schema,P7 elbow-left,18.0,,2.0,2.0,2.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,167,19,3,4,6,리을,ㄹ,리을,top1,1,2.1392745000775903,3.487694263458252,"[[""리을"", 0.2300153960195363], [""디귿"", 0.2115510862759562], [""니은"", 0.16339353528602418], [""비읍"", 0.11058453999680024], [""미음"", 0.07157770008752605]]",1780410158.2998214,data\logs\subject_001_20260602_183742.csv,High-schema,P4 mid-left,19.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,168,20,3,7,9,기역,ㄱ,기역,top4,1,1.0560554000549018,2.394488573074341,"[[""비읍"", 0.33138021611889673], [""지읒"", 0.16613925684029884], [""시옷"", 0.11857018065428601], [""기역"", 0.09319195850674439], [""이응"", 0.08787675598206979]]",1780410161.2631426,data\logs\subject_001_20260602_183742.csv,High-schema,P7 elbow-left,20.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,169,21,3,6,4,비읍,ㅂ,지읒,top1,0,2.918293199967593,3.988303899765015,"[[""지읒"", 0.5392584337687335], [""기역"", 0.13670814345924154], [""디귿"", 0.06323102847312947], [""비읍"", 0.062494309779188455], [""시옷"", 0.05374081355336953]]",1780410166.238577,data\logs\subject_001_20260602_183742.csv,High-schema,P6 mid-right,21.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,170,22,3,3,1,지읒,ㅈ,지읒,top1,1,1.058657499961555,2.2461891174316406,"[[""지읒"", 0.4490953077466248], [""비읍"", 0.10723870545371411], [""디귿"", 0.102303731493782], [""기역"", 0.09558825075090582], [""시옷"", 0.07452281179668523]]",1780410168.9968235,data\logs\subject_001_20260602_183742.csv,High-schema,P3 wrist-right,22.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,171,23,3,5,5,미음,ㅁ,이응,top1,0,1.2354917000047865,2.3923180103302,"[[""이응"", 0.24248036128986636], [""미음"", 0.1830033027134671], [""비읍"", 0.17927582363771094], [""니은"", 0.11376517685651415], [""리을"", 0.09152196058080203]]",1780410171.983816,data\logs\subject_001_20260602_183742.csv,High-schema,P5 mid-center,23.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,172,24,3,1,3,시옷,ㅅ,시옷,top3,1,1.5950235999189315,3.0901832580566406,"[[""지읒"", 0.2230659732755686], [""비읍"", 0.16632368637175174], [""시옷"", 0.13297235252912937], [""미음"", 0.12844640865335072], [""디귿"", 0.07999551934148404]]",1780410176.0987744,data\logs\subject_001_20260602_183742.csv,High-schema,P1 wrist-left,24.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,173,25,3,9,7,디귿,ㄷ,디귿,top1,1,1.504767700098455,3.117981433868408,"[[""디귿"", 0.39498462281691643], [""비읍"", 0.24404513340995698], [""니은"", 0.07677040573607034], [""지읒"", 0.0713319112540335], [""시옷"", 0.05583475343998777]]",1780410179.7578125,data\logs\subject_001_20260602_183742.csv,High-schema,P9 elbow-right,25.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,174,26,3,8,8,니은,ㄴ,니은,top2,1,1.1489126000087708,2.5860841274261475,"[[""미음"", 0.21249953218956047], [""니은"", 0.161178444034566], [""이응"", 0.12994794771246118], [""지읒"", 0.12955113609019703], [""비읍"", 0.12603954712539447]]",1780410182.9712243,data\logs\subject_001_20260602_183742.csv,High-schema,P8 elbow-center,26.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,175,27,3,2,2,이응,ㅇ,이응,top4,1,1.4776407999452204,2.761780261993408,"[[""비읍"", 0.2615812935214017], [""미음"", 0.1825018843871657], [""지읒"", 0.15038273094099863], [""이응"", 0.12481489126286016], [""니은"", 0.08600469297143828]]",1780410186.3432171,data\logs\subject_001_20260602_183742.csv,High-schema,P2 wrist-center,27.0,,3.0,3.0,3.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,176,28,4,8,8,니은,ㄴ,니은,top4,1,1.0278642000630498,2.517957925796509,"[[""이응"", 0.1983637768523965], [""미음"", 0.19806300862279747], [""비읍"", 0.18939713717535478], [""니은"", 0.16871458214600518], [""리을"", 0.08088741247943429]]",1780410189.6482356,data\logs\subject_001_20260602_183742.csv,High-schema,P8 elbow-center,28.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,177,29,4,4,6,리을,ㄹ,리을,top2,1,0.9687666001264006,2.346285343170166,"[[""미음"", 0.2740977345964493], [""리을"", 0.19494009188346292], [""비읍"", 0.16875575078721092], [""니은"", 0.122623371691418], [""이응"", 0.09461036044992398]]",1780410192.6209495,data\logs\subject_001_20260602_183742.csv,High-schema,P4 mid-left,29.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,178,30,4,7,9,기역,ㄱ,기역,top3,1,0.9671930999029428,2.6431384086608887,"[[""지읒"", 0.2728611464645617], [""비읍"", 0.2464211847912045], [""기역"", 0.18807023754414756], [""디귿"", 0.1335809848024517], [""시옷"", 0.09196601063593698]]",1780410195.7876742,data\logs\subject_001_20260602_183742.csv,High-schema,P7 elbow-left,30.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,179,31,4,6,4,비읍,ㅂ,비읍,top3,1,2.91861049993895,5.088712215423584,"[[""지읒"", 0.3126826343832786], [""시옷"", 0.22185653880567432], [""비읍"", 0.1467812587952484], [""기역"", 0.09033870033292501], [""디귿"", 0.0793373920531185]]",1780410201.3739352,data\logs\subject_001_20260602_183742.csv,High-schema,P6 mid-right,31.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,180,32,4,2,2,이응,ㅇ,이응,top5,1,1.7141857000533491,3.712306022644043,"[[""비읍"", 0.21381365844677236], [""니은"", 0.17078485369734495], [""미음"", 0.16134310920828535], [""지읒"", 0.13267001807814194], [""이응"", 0.10077765374344734]]",1780410205.7201672,data\logs\subject_001_20260602_183742.csv,High-schema,P2 wrist-center,32.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,181,33,4,9,7,디귿,ㄷ,디귿,top3,1,1.0884626999031752,3.160651922225952,"[[""비읍"", 0.3743227463483938], [""지읒"", 0.24414989243341922], [""디귿"", 0.11151874312602479], [""미음"", 0.07005714259316562], [""니은"", 0.06370770378925761]]",1780410209.426265,data\logs\subject_001_20260602_183742.csv,High-schema,P9 elbow-right,33.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,182,34,4,3,1,지읒,ㅈ,지읒,top1,1,3.394688999978825,4.55225944519043,"[[""지읒"", 0.4141685194983258], [""시옷"", 0.1033499230608284], [""미음"", 0.08969144833288634], [""비읍"", 0.08722745675708575], [""디귿"", 0.0822022129419851]]",1780410214.504168,data\logs\subject_001_20260602_183742.csv,High-schema,P3 wrist-right,34.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,183,35,4,5,5,미음,ㅁ,미음,manual,1,1.2653534000273794,4.314722537994385,"[[""지읒"", 0.6072330424209984], [""비읍"", 0.0933759697168216], [""시옷"", 0.06611992549285739], [""니은"", 0.05867224999694344], [""이응"", 0.04914251177753674]]",1780410219.8488522,data\logs\subject_001_20260602_183742.csv,High-schema,P5 mid-center,35.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,184,36,4,1,3,시옷,ㅅ,시옷,top1,1,1.775669900001958,3.238922357559204,"[[""시옷"", 0.20087867616044763], [""지읒"", 0.19616752270203308], [""비읍"", 0.18595504188111295], [""기역"", 0.14902580972721355], [""디귿"", 0.07545228885019946]]",1780410224.2459989,data\logs\subject_001_20260602_183742.csv,High-schema,P1 wrist-left,36.0,,4.0,4.0,4.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,185,37,5,3,1,지읒,ㅈ,지읒,top1,1,1.1790266998577863,2.937079429626465,"[[""지읒"", 0.2890945741655631], [""기역"", 0.157750171451841], [""비읍"", 0.12945021144694413], [""시옷"", 0.11540691816925343], [""디귿"", 0.10885431930813433]]",1780410227.7649984,data\logs\subject_001_20260602_183742.csv,High-schema,P3 wrist-right,37.0,,5.0,5.0,5.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,186,38,5,6,4,비읍,ㅂ,비읍,top1,1,2.7957786000333726,3.751157999038696,"[[""비읍"", 0.5280865287453592], [""디귿"", 0.10880929594735231], [""미음"", 0.08172595603958524], [""지읒"", 0.07620103113289198], [""니은"", 0.05875961368261053]]",1780410232.0519493,data\logs\subject_001_20260602_183742.csv,High-schema,P6 mid-right,38.0,,5.0,5.0,5.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,187,39,5,1,3,시옷,ㅅ,시옷,top2,1,1.8688523001037536,3.281170606613159,"[[""지읒"", 0.36521730056102214], [""시옷"", 0.1669231512796771], [""비읍"", 0.0997515799101067], [""기역"", 0.09426749600135857], [""미음"", 0.06908989259904019]]",1780410235.856629,data\logs\subject_001_20260602_183742.csv,High-schema,P1 wrist-left,39.0,,5.0,5.0,5.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,188,40,5,4,6,리을,ㄹ,리을,top2,1,1.8646821998991072,3.370206356048584,"[[""디귿"", 0.31224473386015483], [""리을"", 0.1799191848923691], [""니은"", 0.13033514910479457], [""미음"", 0.12853795608190444], [""비읍"", 0.08893261921889611]]",1780410239.7158618,data\logs\subject_001_20260602_183742.csv,High-schema,P4 mid-left,40.0,,5.0,5.0,5.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,189,41,5,8,8,니은,ㄴ,니은,top3,1,1.1450668999459594,2.876020193099976,"[[""미음"", 0.4845548452768586], [""비읍"", 0.14180551745815784], [""니은"", 0.08033225029323587], [""리을"", 0.07459073470473263], [""디귿"", 0.0666378316647509]]",1780410243.1600769,data\logs\subject_001_20260602_183742.csv,High-schema,P8 elbow-center,41.0,,5.0,5.0,5.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,190,42,5,7,9,기역,ㄱ,기역,top3,1,0.8484984999522567,2.5918545722961426,"[[""비읍"", 0.29442496311546196], [""지읒"", 0.16566517807814518], [""기역"", 0.15098355446703632], [""시옷"", 0.1378527320388616], [""디귿"", 0.08112376753657959]]",1780410246.2260413,data\logs\subject_001_20260602_183742.csv,High-schema,P7 elbow-left,42.0,,5.0,5.0,5.0
1,20260602_183742,3,C2_KeyboardLike,8,learning,191,43,5,5,5,미음,ㅁ,미음,top1,1,1.6272213999181986,2.8518011569976807,"[[""미음"", 0.25333110674951453], [""비읍"", 0.1963386005738256], [""이응"", 0.14854274933556286], [""디귿"", 0.09650685047915979], [""지읒"", 0.09581180247270236]]",1780410249.5581028,data\logs\subject_001_20260602_183742.csv,High-schema,P5 mid-center,43.0,,5.0,5.0,5.0
